year,city,sport,discipline,athlete,NOC,gender,event,event_gender,result,id
2008.0,Beijing,Aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,duet,W,Gold,27412
2008.0,Beijing,Aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,duet,W,Gold,27413
2008.0,Beijing,Aquatics,Synchronized S.,"FUENTES, Andrea",ESP,Women,duet,W,Silver,27414
2008.0,Beijing,Aquatics,Synchronized S.,"MENGUAL, Gemma",ESP,Women,duet,W,Silver,27415
2008.0,Beijing,Aquatics,Synchronized S.,"GU, Beibei",CHN,Women,team,W,Bronze,27416
2008.0,Beijing,Aquatics,Synchronized S.,"HUANG, Xuechen",CHN,Women,team,W,Bronze,27417
2008.0,Beijing,Aquatics,Synchronized S.,"JIANG, Tingting",CHN,Women,team,W,Bronze,27418
2008.0,Beijing,Aquatics,Synchronized S.,"JIANG, Wenwen",CHN,Women,team,W,Bronze,27419
2008.0,Beijing,Aquatics,Synchronized S.,"LIU, Ou",CHN,Women,team,W,Bronze,27420
2008.0,Beijing,Aquatics,Synchronized S.,"LUO, Xi",CHN,Women,team,W,Bronze,27421
2008.0,Beijing,Aquatics,Synchronized S.,"SUN, Qiuting",CHN,Women,team,W,Bronze,27422
2008.0,Beijing,Aquatics,Synchronized S.,"WANG, Na",CHN,Women,team,W,Bronze,27423
2008.0,Beijing,Aquatics,Synchronized S.,"ZHANG, Xiaohuan",CHN,Women,team,W,Bronze,27424
2008.0,Beijing,Aquatics,Synchronized S.,"DAVYDOVA, Anastasia",RUS,Women,team,W,Gold,27425
2008.0,Beijing,Aquatics,Synchronized S.,"ERMAKOVA, Anastasia",RUS,Women,team,W,Gold,27426
2008.0,Beijing,Aquatics,Synchronized S.,"GROMOVA, Maria",RUS,Women,team,W,Gold,27427
2008.0,Beijing,Aquatics,Synchronized S.,"ISHCHENKO, Natalia",RUS,Women,team,W,Gold,27428
2008.0,Beijing,Aquatics,Synchronized S.,"KHASYANOVA, Elvira",RUS,Women,team,W,Gold,27429
2008.0,Beijing,Aquatics,Synchronized S.,"KUZHELA, Olga",RUS,Women,team,W,Gold,27430
2008.0,Beijing,Aquatics,Synchronized S.,"OVCHINNIKOVA, Elena",RUS,Women,team,W,Gold,27431
2008.0,Beijing,Aquatics,Synchronized S.,"ROMASHINA, Svetlana",RUS,Women,team,W,Gold,27432
2008.0,Beijing,Aquatics,Synchronized S.,"SHORINA, Anna",RUS,Women,team,W,Gold,27433
2008.0,Beijing,Aquatics,Synchronized S.,"CABELLO, Alba Maria",ESP,Women,team,W,Silver,27434
2008.0,Beijing,Aquatics,Synchronized S.,"CORRAL, Raquel",ESP,Women,team,W,Silver,27435
2008.0,Beijing,Aquatics,Synchronized S.,"FUENTES, Andrea",ESP,Women,team,W,Silver,27436
2008.0,Beijing,Aquatics,Synchronized S.,"HENRIQUEZ, Thais",ESP,Women,team,W,Silver,27437
2008.0,Beijing,Aquatics,Synchronized S.,"LOPEZ, Laura",ESP,Women,team,W,Silver,27438
2008.0,Beijing,Aquatics,Synchronized S.,"MENGUAL, Gemma",ESP,Women,team,W,Silver,27439
2008.0,Beijing,Aquatics,Synchronized S.,"MORON, Gisela",ESP,Women,team,W,Silver,27440
2008.0,Beijing,Aquatics,Synchronized S.,"RODRIGUEZ, Irina",ESP,Women,team,W,Silver,27441
2008.0,Beijing,Aquatics,Synchronized S.,"TIRADOS, Paola",ESP,Women,team,W,Silver,27442
2008.0,Beijing,Aquatics,Water polo,"CIRIC, Aleksandar",SRB,Men,water polo,M,Bronze,27443
2008.0,Beijing,Aquatics,Water polo,"FILIPOVIC, Filip",SRB,Men,water polo,M,Bronze,27444
2008.0,Beijing,Aquatics,Water polo,"GOCIC, Zivko",SRB,Men,water polo,M,Bronze,27445
2008.0,Beijing,Aquatics,Water polo,"PEKOVIC, Branko",SRB,Men,water polo,M,Bronze,27446
2008.0,Beijing,Aquatics,Water polo,"PIJETLOVIC, Dusko",SRB,Men,water polo,M,Bronze,27447
2008.0,Beijing,Aquatics,Water polo,"PRLAINOVIC, Andrija",SRB,Men,water polo,M,Bronze,27448
2008.0,Beijing,Aquatics,Water polo,"RADJEN, Nikola",SRB,Men,water polo,M,Bronze,27449
2008.0,Beijing,Aquatics,Water polo,"SAPIC, Aleksandar",SRB,Men,water polo,M,Bronze,27450
2008.0,Beijing,Aquatics,Water polo,"SAVIC, Dejan",SRB,Men,water polo,M,Bronze,27451
,Beijing,Aquatics,Water polo,"SEFIK, Denis",SRB,Men,water polo,M,Bronze,27452
2008.0,Beijing,Aquatics,Water polo,"SORO, Slobodan",SRB,Men,water polo,M,Bronze,27453
2008.0,Beijing,Aquatics,Water polo,"UDOVICIC, Vanja",SRB,Men,water polo,M,Bronze,27454
2008.0,Beijing,Aquatics,Water polo,"VUJASINOVIC, Vladimir",SRB,Men,water polo,M,Bronze,27455
2008.0,Beijing,Aquatics,Water polo,"BENEDEK, Tibor",HUN,Men,water polo,M,Gold,27456
2008.0,Beijing,Aquatics,Water polo,"BIROS, Peter",HUN,Men,water polo,M,Gold,27457
2008.0,Beijing,Aquatics,Water polo,"GERGELY, Istvan",HUN,Men,water polo,M,Gold,27458
2008.0,Beijing,Aquatics,Water polo,"HOSNYANSZKY, Norbert",HUN,Men,water polo,M,Gold,27459
2008.0,Beijing,Aquatics,Water polo,"KASAS, Tamas",HUN,Men,water polo,M,Gold,27460
2008.0,Beijing,Aquatics,Water polo,"KIS, Gabor",HUN,Men,water polo,M,Gold,27461
2008.0,Beijing,Aquatics,Water polo,"KISS, Gergely",HUN,Men,water polo,M,Gold,27462
2008.0,Beijing,Aquatics,Water polo,"MADARAS, Norbert",HUN,Men,water polo,M,Gold,27463
2008.0,Beijing,Aquatics,Water polo,"MOLNAR, Tamas",HUN,Men,water polo,M,Gold,27464
2008.0,Beijing,Aquatics,Water polo,"SZECSI, Zoltan",HUN,Men,water polo,M,Gold,27465
2008.0,Beijing,Aquatics,Water polo,"VARGA, Daniel Rudolf",HUN,Men,water polo,M,Gold,27466
2008.0,Beijing,Aquatics,Water polo,"VARGA, Denes Andor",HUN,Men,water polo,M,Gold,27467
2008.0,Beijing,Aquatics,Water polo,"VARGA, Tamas",HUN,Men,water polo,M,Gold,27468
2008.0,Beijing,Aquatics,Water polo,"AZEVEDO, Tony",USA,Men,water polo,M,Silver,27469
2008.0,Beijing,Aquatics,Water polo,"BAILEY, Ryan",USA,Men,water polo,M,Silver,27470
2008.0,Beijing,Aquatics,Water polo,"BEAUBIEN, Layne",USA,Men,water polo,M,Silver,27471
2008.0,Beijing,Aquatics,Water polo,"BROOKS, Brandon",USA,Men,water polo,M,Silver,27472
2008.0,Beijing,Aquatics,Water polo,"HUDNUT, Peter",USA,Men,water polo,M,Silver,27473
2008.0,Beijing,Aquatics,Water polo,"HUTTEN, Tim",USA,Men,water polo,M,Silver,27474
2008.0,Beijing,Aquatics,Water polo,"KRUMPHOLZ, James",USA,Men,water polo,M,Silver,27475
2008.0,Beijing,Aquatics,Water polo,"MERLO, Rick",USA,Men,water polo,M,Silver,27476
2008.0,Beijing,Aquatics,Water polo,"MOSES, Merrill",USA,Men,water polo,M,Silver,27477
2008.0,Beijing,Aquatics,Water polo,"POWERS, Jeffrey",USA,Men,water polo,M,Silver,27478
2008.0,Beijing,Aquatics,Water polo,"SMITH, Jesse",USA,Men,water polo,M,Silver,27479
2008.0,Beijing,Aquatics,Water polo,"VARELLAS, Peter",USA,Men,water polo,M,Silver,27480
2008.0,Beijing,Aquatics,Water polo,"WRIGHT, Adam",USA,Men,water polo,M,Silver,27481
2008.0,Beijing,Aquatics,Water polo,"BEADSWORTH, Gemma",AUS,Women,water polo,W,Bronze,27482
2008.0,Beijing,Aquatics,Water polo,"CUFFE, Nikita",AUS,Women,water polo,W,Bronze,27483
2008.0,Beijing,Aquatics,Water polo,"FRASER, Suzie",AUS,Women,water polo,W,Bronze,27484
2008.0,Beijing,Aquatics,Water polo,"GOFERS, Taniele",AUS,Women,water polo,W,Bronze,27485
2008.0,Beijing,Aquatics,Water polo,"GYNTHER, Kate",AUS,Women,water polo,W,Bronze,27486
2008.0,Beijing,Aquatics,Water polo,"HETZEL, Amy",AUS,Women,water polo,W,Bronze,27487
2008.0,Beijing,Aquatics,Water polo,"KNOX, Bronwen",AUS,Women,water polo,W,Bronze,27488
2008.0,Beijing,Aquatics,Water polo,"KNOX, Emma",AUS,Women,water polo,W,Bronze,27489
2008.0,Beijing,Aquatics,Water polo,"MCCORMACK, Alicia",AUS,Women,water polo,W,Bronze,27490
2008.0,Beijing,Aquatics,Water polo,"RIPPON, Melissa",AUS,Women,water polo,W,Bronze,27491
2008.0,Beijing,Aquatics,Water polo,"RIPPON, Rebecca",AUS,Women,water polo,W,Bronze,27492
2008.0,Beijing,Aquatics,Water polo,"SANTOROMITO, Jenna",AUS,Women,water polo,W,Bronze,27493
2008.0,Beijing,Aquatics,Water polo,"SANTOROMITO, Mia",AUS,Women,water polo,W,Bronze,27494
2008.0,Beijing,Aquatics,Water polo,"CABOUT, Mieke",NED,Women,water polo,W,Gold,27495
2008.0,Beijing,Aquatics,Water polo,"DE BRUIJN, Danielle",NED,Women,water polo,W,Gold,27496
2008.0,Beijing,Aquatics,Water polo,"DE NOOY, Meike",NED,Women,water polo,W,Gold,27497
2008.0,Beijing,Aquatics,Water polo,"GUICHELAAR, Rianne",NED,Women,water polo,W,Gold,27498
2008.0,Beijing,Aquatics,Water polo,"HAKHVERDIAN, Biurakn",NED,Women,water polo,W,Gold,27499
2008.0,Beijing,Aquatics,Water polo,"KLEIN, Noeki",NED,Women,water polo,W,Gold,27500
2008.0,Beijing,Aquatics,Water polo,"KOOT, Simone",NED,Women,water polo,W,Gold,27501
2008.0,Beijing,Aquatics,Water polo,"SIJBRING, Alette",NED,Women,water polo,W,Gold,27502
2008.0,Beijing,Aquatics,Water polo,"SMIT, Yasemin",NED,Women,water polo,W,Gold,27503
2008.0,Beijing,Aquatics,Water polo,"VAN BELKUM, Iefke",NED,Women,water polo,W,Gold,27504
2008.0,Beijing,Aquatics,Water polo,"VAN DEN BERG, Gillian",NED,Women,water polo,W,Gold,27505
2008.0,Beijing,Aquatics,Water polo,"VAN DEN HAM, Marieke",NED,Women,water polo,W,Gold,27506
2008.0,Beijing,Aquatics,Water polo,"VAN DER MEIJDEN, Ilse",NED,Women,water polo,W,Gold,27507
2008.0,Beijing,Aquatics,Water polo,"ARMSTRONG, Elizabeth",USA,Women,water polo,W,Silver,27508
2008.0,Beijing,Aquatics,Water polo,"CARDENAS, Patty",USA,Women,water polo,W,Silver,27509
2008.0,Beijing,Aquatics,Water polo,"CRAIG, Kami",USA,Women,water polo,W,Silver,27510
2008.0,Beijing,Aquatics,Water polo,"GOLDA, Natalie",USA,Women,water polo,W,Silver,27511
2008.0,Beijing,Aquatics,Water polo,"GREGORKA, Alison",USA,Women,water polo,W,Silver,27512
2008.0,Beijing,Aquatics,Water polo,"HAYES, Brittany",USA,Women,water polo,W,Silver,27513
2008.0,Beijing,Aquatics,Water polo,"HIPP, Jaime",USA,Women,water polo,W,Silver,27514
2008.0,Beijing,Aquatics,Water polo,"PETRI, Heather",USA,Women,water polo,W,Silver,27515
2008.0,Beijing,Aquatics,Water polo,"STEFFENS, Jessica",USA,Women,water polo,W,Silver,27516
2008.0,Beijing,Aquatics,Water polo,"VAN NORMAN, Moriah",USA,Women,water polo,W,Silver,27517
2008.0,Beijing,Aquatics,Water polo,"VILLA, Brenda",USA,Women,water polo,W,Silver,27518
2008.0,Beijing,Aquatics,Water polo,"WENGER, Lauren",USA,Women,water polo,W,Silver,27519
2008.0,Beijing,Aquatics,Water polo,"WINDES, Elsie",USA,Women,water polo,W,Silver,27520
2008.0,Beijing,Archery,Archery,"BADENOV, Bair",RUS,Men,individual (FITA Olympic round - 70m),M,Bronze,27521
2008.0,Beijing,Archery,Archery,"RUBAN, Viktor",UKR,Men,individual (FITA Olympic round - 70m),M,Gold,27522
2008.0,Beijing,Archery,Archery,"PARK, Kyung-Mo",KOR,Men,individual (FITA Olympic round - 70m),M,Silver,27523
2008.0,Beijing,Archery,Archery,"YUN, Ok-Hee",KOR,Women,individual (FITA Olympic round - 70m),W,Bronze,27524
2008.0,Beijing,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,individual (FITA Olympic round - 70m),W,Gold,27525
2008.0,Beijing,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,individual (FITA Olympic round - 70m),W,Silver,27526
2008.0,Beijing,Archery,Archery,"JIANG, Lin",CHN,Men,team (FITA Olympic round - 70m),M,Bronze,27527
2008.0,Beijing,Archery,Archery,"LI, Wenquan",CHN,Men,team (FITA Olympic round - 70m),M,Bronze,27528
2008.0,Beijing,Archery,Archery,"XUE, Hai Feng",CHN,Men,team (FITA Olympic round - 70m),M,Bronze,27529
2008.0,Beijing,Archery,Archery,"IM, Dong-Hyun",KOR,Men,team (FITA Olympic round - 70m),M,Gold,27530
2008.0,Beijing,Archery,Archery,"LEE, Chang-Hwan",KOR,Men,team (FITA Olympic round - 70m),M,Gold,27531
2008.0,Beijing,Archery,Archery,"PARK, Kyung-Mo",KOR,Men,team (FITA Olympic round - 70m),M,Gold,27532
2008.0,Beijing,Archery,Archery,"DI BUO', Ilario",ITA,Men,team (FITA Olympic round - 70m),M,Silver,27533
2008.0,Beijing,Archery,Archery,"GALIAZZO, Marco",ITA,Men,team (FITA Olympic round - 70m),M,Silver,27534
2008.0,Beijing,Archery,Archery,"NESPOLI, Mauro",ITA,Men,team (FITA Olympic round - 70m),M,Silver,27535
2008.0,Beijing,Archery,Archery,"ARNOLD, Virginie",FRA,Women,team (FITA Olympic round - 70m),W,Bronze,27536
2008.0,Beijing,Archery,Archery,"DODEMONT, Sophie",FRA,Women,team (FITA Olympic round - 70m),W,Bronze,27537
2008.0,Beijing,Archery,Archery,"SCHUH, Berengere",FRA,Women,team (FITA Olympic round - 70m),W,Bronze,27538
2008.0,Beijing,Archery,Archery,"JOO, Hyun-Jung",KOR,Women,team (FITA Olympic round - 70m),W,Gold,27539
2008.0,Beijing,Archery,Archery,"PARK, Sung-Hyun",KOR,Women,team (FITA Olympic round - 70m),W,Gold,27540
2008.0,Beijing,Archery,Archery,"YUN, Ok-Hee",KOR,Women,team (FITA Olympic round - 70m),W,Gold,27541
2008.0,Beijing,Archery,Archery,"CHEN, Ling",CHN,Women,team (FITA Olympic round - 70m),W,Silver,27542
2008.0,Beijing,Archery,Archery,"GUO, Dan",CHN,Women,team (FITA Olympic round - 70m),W,Silver,27543
2008.0,Beijing,Archery,Archery,"ZHANG, Juan Juan",CHN,Women,team (FITA Olympic round - 70m),W,Silver,27544
2008.0,Beijing,Athletics,Athletics,"KOGO, Micah",KEN,Men,10000m,M,Bronze,27545
2008.0,Beijing,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,10000m,M,Gold,27546
2008.0,Beijing,Athletics,Athletics,"SIHINE, Sileshi",ETH,Men,10000m,M,Silver,27547
2008.0,Beijing,Athletics,Athletics,"FLANAGAN, Shalane",USA,Women,10000m,W,Bronze,27548
2008.0,Beijing,Athletics,Athletics,"DIBABA, Tirunesh",ETH,Women,10000m,W,Gold,27549
2008.0,Beijing,Athletics,Athletics,"ABEYLEGESSE, Elvan",TUR,Women,10000m,W,Silver,27550
2008.0,Beijing,Athletics,Athletics,"DIX, Walter",USA,Men,100m,M,Bronze,27551
2008.0,Beijing,Athletics,Athletics,"BOLT, Usain",JAM,Men,100m,M,Gold,27552
2008.0,Beijing,Athletics,Athletics,"THOMPSON, Richard",TRI,Men,100m,M,Silver,27553
2008.0,Beijing,Athletics,Athletics,"FRASER, Shelly-ann",JAM,Women,100m,W,Gold,27554
2008.0,Beijing,Athletics,Athletics,"SIMPSON, Sherone",JAM,Women,100m,W,Silver,27555
2008.0,Beijing,Athletics,Athletics,"STEWART, Kerron",JAM,Women,100m,W,Silver,27556
2008.0,Beijing,Athletics,Athletics,"LOPES-SCHLIEP, Priscilla",CAN,Women,100m hurdles,W,Bronze,27557
2008.0,Beijing,Athletics,Athletics,"HARPER, Dawn",USA,Women,100m hurdles,W,Gold,27558
2008.0,Beijing,Athletics,Athletics,"MCLELLAN, Sally",AUS,Women,100m hurdles,W,Silver,27559
2008.0,Beijing,Athletics,Athletics,"OLIVER, David",USA,Men,110m hurdles,M,Bronze,27560
2008.0,Beijing,Athletics,Athletics,"ROBLES, Dayron",CUB,Men,110m hurdles,M,Gold,27561
2008.0,Beijing,Athletics,Athletics,"PAYNE, David",USA,Men,110m hurdles,M,Silver,27562
2008.0,Beijing,Athletics,Athletics,"BAALA, Mehdi",FRA,Men,1500m,M,Bronze,27563
2008.0,Beijing,Athletics,Athletics,"KIPROP, Asbel Kipruto",KEN,Men,1500m,M,Gold,27564
2008.0,Beijing,Athletics,Athletics,"WILLIS, Nicholas",NZL,Men,1500m,M,Silver,27565
2008.0,Beijing,Athletics,Athletics,"TOBIAS, Nataliya",UKR,Women,1500m,W,Bronze,27566
2008.0,Beijing,Athletics,Athletics,"LANGAT, Nancy jebet",KEN,Women,1500m,W,Gold,27567
2008.0,Beijing,Athletics,Athletics,"LISHCHYNSKA, Iryna",UKR,Women,1500m,W,Silver,27568
2008.0,Beijing,Athletics,Athletics,"DIX, Walter",USA,Men,200m,M,Bronze,27569
2008.0,Beijing,Athletics,Athletics,"BOLT, Usain",JAM,Men,200m,M,Gold,27570
2008.0,Beijing,Athletics,Athletics,"CRAWFORD, Shawn",USA,Men,200m,M,Silver,27571
2008.0,Beijing,Athletics,Athletics,"STEWART, Kerron",JAM,Women,200m,W,Bronze,27572
2008.0,Beijing,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",JAM,Women,200m,W,Gold,27573
2008.0,Beijing,Athletics,Athletics,"FELIX, Allyson",USA,Women,200m,W,Silver,27574
2008.0,Beijing,Athletics,Athletics,"RIGAUDO, Elisa",ITA,Women,20km race walk,W,Bronze,27575
2008.0,Beijing,Athletics,Athletics,"KANISKINA, Olga",RUS,Women,20km race walk,W,Gold,27576
2008.0,Beijing,Athletics,Athletics,"PLATZER, Kjersti Tysse",NOR,Women,20km race walk,W,Silver,27577
2008.0,Beijing,Athletics,Athletics,"TALLENT, Jared",AUS,Men,20km walk,M,Bronze,27578
2008.0,Beijing,Athletics,Athletics,"BORCHIN, Valeriy",RUS,Men,20km walk,M,Gold,27579
2008.0,Beijing,Athletics,Athletics,"PEREZ, Jefferson",ECU,Men,20km walk,M,Silver,27580
2008.0,Beijing,Athletics,Athletics,"MATEELONG, Richard Kipkemboi",KEN,Men,3000m steeplechase,M,Bronze,27581
2008.0,Beijing,Athletics,Athletics,"KIPRUTO, Brimin Kiprop",KEN,Men,3000m steeplechase,M,Gold,27582
2008.0,Beijing,Athletics,Athletics,"MEKHISSI-B., Mahiedine",FRA,Men,3000m steeplechase,M,Silver,27583
2008.0,Beijing,Athletics,Athletics,"VOLKOVA, Ekaterina",RUS,Women,3000m steeplechase,W,Bronze,27584
2008.0,Beijing,Athletics,Athletics,"GALKINA-SAMITOVA, Gulnara",RUS,Women,3000m steeplechase,W,Gold,27585
2008.0,Beijing,Athletics,Athletics,"JEPKORIR, Eunice",KEN,Women,3000m steeplechase,W,Silver,27586
2008.0,Beijing,Athletics,Athletics,"NEVILLE, David",USA,Men,400m,M,Bronze,27587
2008.0,Beijing,Athletics,Athletics,"MERRITT, LaShawn",USA,Men,400m,M,Gold,27588
2008.0,Beijing,Athletics,Athletics,"WARINER, Jeremy",USA,Men,400m,M,Silver,27589
2008.0,Beijing,Athletics,Athletics,"RICHARDS, Sanya",USA,Women,400m,W,Bronze,27590
2008.0,Beijing,Athletics,Athletics,"OHURUOGU, Christine",GBR,Women,400m,W,Gold,27591
2008.0,Beijing,Athletics,Athletics,"WILLIAMS, Shericka",JAM,Women,400m,W,Silver,27592
2008.0,Beijing,Athletics,Athletics,"JACKSON, Bershawn",USA,Men,400m hurdles,M,Bronze,27593
2008.0,Beijing,Athletics,Athletics,"TAYLOR, Angelo",USA,Men,400m hurdles,M,Gold,27594
2008.0,Beijing,Athletics,Athletics,"CLEMENT, Kerron",USA,Men,400m hurdles,M,Silver,27595
2008.0,Beijing,Athletics,Athletics,"DANVERS, Tasha",GBR,Women,400m hurdles,W,Bronze,27596
,Beijing,Athletics,Athletics,"WALKER, Melaine",JAM,Women,400m hurdles,W,Gold,27597
2008.0,Beijing,Athletics,Athletics,"TOSTA, Sheena",USA,Women,400m hurdles,W,Silver,27598
2008.0,Beijing,Athletics,Athletics,"ASAHARA, Nobuharu",JPN,Men,4x100m relay,M,Bronze,27599
2008.0,Beijing,Athletics,Athletics,"SUETSUGU, Shingo",JPN,Men,4x100m relay,M,Bronze,27600
2008.0,Beijing,Athletics,Athletics,"TAKAHIRA, Shinji",JPN,Men,4x100m relay,M,Bronze,27601
2008.0,Beijing,Athletics,Athletics,"TSUKAHARA, Naoki",JPN,Men,4x100m relay,M,Bronze,27602
2008.0,Beijing,Athletics,Athletics,"BOLT, Usain",JAM,Men,4x100m relay,M,Gold,27603
2008.0,Beijing,Athletics,Athletics,"CARTER, Nesta",JAM,Men,4x100m relay,M,Gold,27604
2008.0,Beijing,Athletics,Athletics,"FRATER, Michael",JAM,Men,4x100m relay,M,Gold,27605
2008.0,Beijing,Athletics,Athletics,"POWELL, Asafa",JAM,Men,4x100m relay,M,Gold,27606
2008.0,Beijing,Athletics,Athletics,"BLEDMAN, Keston",TRI,Men,4x100m relay,M,Silver,27607
2008.0,Beijing,Athletics,Athletics,"BURNS, Marc",TRI,Men,4x100m relay,M,Silver,27608
2008.0,Beijing,Athletics,Athletics,"CALLENDER, Emmanuel",TRI,Men,4x100m relay,M,Silver,27609
2008.0,Beijing,Athletics,Athletics,"THOMPSON, Richard",TRI,Men,4x100m relay,M,Silver,27610
2008.0,Beijing,Athletics,Athletics,"IDOKO, Franca",NGR,Women,4x100m relay,W,Bronze,27611
2008.0,Beijing,Athletics,Athletics,"ISMAILA, Halimat",NGR,Women,4x100m relay,W,Bronze,27612
2008.0,Beijing,Athletics,Athletics,"KEMASUODE, Gloria",NGR,Women,4x100m relay,W,Bronze,27613
2008.0,Beijing,Athletics,Athletics,"OSAYOMI, Oludamola",NGR,Women,4x100m relay,W,Bronze,27614
2008.0,Beijing,Athletics,Athletics,"CHERMOSHANSKAYA, Yuliya",RUS,Women,4x100m relay,W,Gold,27615
2008.0,Beijing,Athletics,Athletics,"FEDORIVA, Aleksandra",RUS,Women,4x100m relay,W,Gold,27616
2008.0,Beijing,Athletics,Athletics,"GUSHCHINA, Yulia",RUS,Women,4x100m relay,W,Gold,27617
2008.0,Beijing,Athletics,Athletics,"POLYAKOVA, Evgeniya",RUS,Women,4x100m relay,W,Gold,27618
2008.0,Beijing,Athletics,Athletics,"BORLEE, Olivia",BEL,Women,4x100m relay,W,Silver,27619
2008.0,Beijing,Athletics,Athletics,"GEVAERT, Kim",BEL,Women,4x100m relay,W,Silver,27620
2008.0,Beijing,Athletics,Athletics,"MARIEN, Hanna",BEL,Women,4x100m relay,W,Silver,27621
2008.0,Beijing,Athletics,Athletics,"OUEDRAOGO, Elodie",BEL,Women,4x100m relay,W,Silver,27622
2008.0,Beijing,Athletics,Athletics,"ALEXEEV, Denis",RUS,Men,4x400m relay,M,Bronze,27623
2008.0,Beijing,Athletics,Athletics,"DYLDIN, Maksim",RUS,Men,4x400m relay,M,Bronze,27624
2008.0,Beijing,Athletics,Athletics,"FROLOV, Vladislav",RUS,Men,4x400m relay,M,Bronze,27625
2008.0,Beijing,Athletics,Athletics,"KOKORIN, Anton",RUS,Men,4x400m relay,M,Bronze,27626
2008.0,Beijing,Athletics,Athletics,"MERRITT, LaShawn",USA,Men,4x400m relay,M,Gold,27627
2008.0,Beijing,Athletics,Athletics,"NEVILLE, David",USA,Men,4x400m relay,M,Gold,27628
2008.0,Beijing,Athletics,Athletics,"TAYLOR, Angelo",USA,Men,4x400m relay,M,Gold,27629
2008.0,Beijing,Athletics,Athletics,"WARINER, Jeremy",USA,Men,4x400m relay,M,Gold,27630
2008.0,Beijing,Athletics,Athletics,"BAIN, Andretti",BAH,Men,4x400m relay,M,Silver,27631
2008.0,Beijing,Athletics,Athletics,"BROWN, Christopher",BAH,Men,4x400m relay,M,Silver,27632
2008.0,Beijing,Athletics,Athletics,"MATHIEU, Michael",BAH,Men,4x400m relay,M,Silver,27633
2008.0,Beijing,Athletics,Athletics,"WILLIAMS, Andrae",BAH,Men,4x400m relay,M,Silver,27634
2008.0,Beijing,Athletics,Athletics,"LLOYD, Shereefa",JAM,Women,4x400m relay,W,Bronze,27635
2008.0,Beijing,Athletics,Athletics,"WHYTE, Rosemarie",JAM,Women,4x400m relay,W,Bronze,27636
2008.0,Beijing,Athletics,Athletics,"WILLIAMS, Novelene",JAM,Women,4x400m relay,W,Bronze,27637
2008.0,Beijing,Athletics,Athletics,"WILLIAMS, Shericka",JAM,Women,4x400m relay,W,Bronze,27638
2008.0,Beijing,Athletics,Athletics,"FELIX, Allyson",USA,Women,4x400m relay,W,Gold,27639
2008.0,Beijing,Athletics,Athletics,"HENDERSON, Monique",USA,Women,4x400m relay,W,Gold,27640
2008.0,Beijing,Athletics,Athletics,"RICHARDS, Sanya",USA,Women,4x400m relay,W,Gold,27641
2008.0,Beijing,Athletics,Athletics,"WINEBERG, Mary",USA,Women,4x400m relay,W,Gold,27642
2008.0,Beijing,Athletics,Athletics,"FIROVA, Tatiana",RUS,Women,4x400m relay,W,Silver,27643
2008.0,Beijing,Athletics,Athletics,"GUSHCHINA, Yulia",RUS,Women,4x400m relay,W,Silver,27644
2008.0,Beijing,Athletics,Athletics,"KAPACHINSKAYA, Anastasia",RUS,Women,4x400m relay,W,Silver,27645
2008.0,Beijing,Athletics,Athletics,"LITVINOVA, Liudmila",RUS,Women,4x400m relay,W,Silver,27646
2008.0,Beijing,Athletics,Athletics,"SOI, Edwin Cheruiyot",KEN,Men,5000m,M,Bronze,27647
2008.0,Beijing,Athletics,Athletics,"BEKELE, Kenenisa",ETH,Men,5000m,M,Gold,27648
2008.0,Beijing,Athletics,Athletics,"KIPCHOGE, Eliud",KEN,Men,5000m,M,Silver,27649
2008.0,Beijing,Athletics,Athletics,"DEFAR, Meseret",ETH,Women,5000m,W,Bronze,27650
2008.0,Beijing,Athletics,Athletics,"DIBABA, Tirunesh",ETH,Women,5000m,W,Gold,27651
2008.0,Beijing,Athletics,Athletics,"ABEYLEGESSE, Elvan",TUR,Women,5000m,W,Silver,27652
2008.0,Beijing,Athletics,Athletics,"NIZHEGORODOV, Denis",RUS,Men,50km walk,M,Bronze,27653
2008.0,Beijing,Athletics,Athletics,"SCHWAZER, Alex",ITA,Men,50km walk,M,Gold,27654
2008.0,Beijing,Athletics,Athletics,"TALLENT, Jared",AUS,Men,50km walk,M,Silver,27655
2008.0,Beijing,Athletics,Athletics,"YEGO, Alfred Kirwa",KEN,Men,800m,M,Bronze,27656
2008.0,Beijing,Athletics,Athletics,"BUNGEI, Wilfred",KEN,Men,800m,M,Gold,27657
2008.0,Beijing,Athletics,Athletics,"ISMAIL, Ismail Ahmed",SUD,Men,800m,M,Silver,27658
2008.0,Beijing,Athletics,Athletics,"BENHASSI, Hasna",MAR,Women,800m,W,Bronze,27659
2008.0,Beijing,Athletics,Athletics,"JELIMO, Pamela",KEN,Women,800m,W,Gold,27660
2008.0,Beijing,Athletics,Athletics,"BUSIENEI, Janeth Jepkosgei",KEN,Women,800m,W,Silver,27661
2008.0,Beijing,Athletics,Athletics,"SUAREZ, Leonel",CUB,Men,decathlon,M,Bronze,27662
2008.0,Beijing,Athletics,Athletics,"CLAY, Bryan",USA,Men,decathlon,M,Gold,27663
